country,market_segment_id,distribution_channel_id,deposit_type,agent,days_in_waiting_list,customer_type,Booking_id
IRL,3,3,No Deposit,240,0,Transient,dfd3df48
PRT,1,1,No Deposit,250,0,Transient,0e21609d
PRT,3,3,No Deposit,240,0,Transient,b0c2491e
PRT,3,3,No Deposit,240,0,Transient,136602ae
GBR,4,3,No Deposit,142,0,Transient,94b76b78
PRT,3,3,No Deposit,240,0,Transient,4d60f597
ESP,3,3,No Deposit,240,0,Transient,b91c7b5a
ESP,3,3,No Deposit,240,0,Transient,1e986375
FRA,1,1,No Deposit,250,0,Transient,66f7ecdb
ESP,1,1,No Deposit,0,0,Transient,6a1ed1d2
MOZ,3,3,No Deposit,240,0,Transient,b9737e19
BWA,3,3,No Deposit,240,0,Transient,33062054
PRT,3,3,No Deposit,240,0,Transient,f6736db7
GBR,4,3,No Deposit,142,0,Contract,a75ef216
ESP,3,3,No Deposit,240,0,Transient,6769067e
DEU,3,3,No Deposit,240,0,Transient,0d0dd81b
PRT,3,3,No Deposit,240,0,Transient,69035170
IRL,4,3,No Deposit,171,0,Transient,7a1eef2e
GBR,3,3,No Deposit,240,0,Transient,368d6e8a
PRT,1,1,No Deposit,0,0,Transient,d952d14b
MOZ,3,3,No Deposit,240,0,Transient,317ea0aa
ESP,3,3,No Deposit,240,0,Transient,7f63cbc6
PRT,1,1,No Deposit,0,0,Transient,770e529f
ESP,3,3,No Deposit,240,0,Transient,9da26c19
PRT,1,1,No Deposit,250,0,Transient,29b3e8c6
LUX,3,3,No Deposit,240,0,Transient,9b0472e8
PRT,3,3,No Deposit,242,0,Transient,4157d7f1
PRT,3,3,No Deposit,240,0,Transient,ccd84784
PRT,1,1,No Deposit,0,0,Transient,50b12127
PRT,1,1,No Deposit,250,0,Transient,227011d8
PRT,3,3,No Deposit,240,0,Transient,73c5ba12
PRT,3,3,No Deposit,240,0,Transient,2fe8d4b1
PRT,3,3,No Deposit,240,0,Transient,eaf1d597
PRT,3,3,No Deposit,240,0,Transient,d0053679
PRT,4,3,No Deposit,8,0,Contract,0577a61c
GBR,3,3,No Deposit,241,0,Transient,a331f250
PRT,1,1,No Deposit,0,0,Transient,2af503ca
PRT,1,1,No Deposit,0,0,Transient,24c2f5c5
PRT,1,1,No Deposit,0,0,Transient,1a4a603b
PRT,3,3,No Deposit,240,0,Transient,dd44c7d4
CN,1,1,No Deposit,0,0,Transient,ca9737c8
PRT,1,1,No Deposit,0,0,Transient,e57869ca
ESP,3,3,No Deposit,240,0,Transient,0f819e5f
PRT,4,3,No Deposit,5,0,Transient,48b13f22
PRT,1,1,No Deposit,250,0,Transient,21970eb3
PRT,4,3,No Deposit,196,0,Transient,1be5c941
PRT,1,1,No Deposit,0,0,Transient,7f4c6155
PRT,1,1,No Deposit,0,0,Transient,fbfe01f8
PRT,1,1,No Deposit,250,0,Transient,d2a9cdf2
ESP,4,3,No Deposit,196,0,Transient,c0857396
PRT,3,3,No Deposit,240,0,Transient,80e53e4e
ESP,4,3,No Deposit,196,0,Transient,cf4f2f0b
IRL,3,3,No Deposit,240,0,Transient,ce71d4ab
PRT,1,1,No Deposit,0,0,Transient,9b75a61b
PRT,3,3,No Deposit,240,0,Group,f1da73a1
NLD,1,1,No Deposit,250,0,Transient,8621b7a9
PRT,3,3,No Deposit,0,0,Group,7abe8e54
PRT,3,3,No Deposit,240,0,Transient,dfffdd56
PRT,3,3,No Deposit,240,0,Transient,3fc1bc57
PRT,3,3,No Deposit,240,0,Transient,20f1052a
PRT,1,1,No Deposit,0,0,Transient,7d4c487d
PRT,3,3,No Deposit,240,0,Transient,eccc935f
PRT,1,1,No Deposit,0,0,Transient,0b69c358
PRT,4,3,No Deposit,5,0,Transient,24ff5d2c
PRT,4,3,No Deposit,261,0,Transient,9fbb29c6
ESP,3,3,No Deposit,241,0,Transient,612ce3da
PRT,3,3,No Deposit,240,0,Transient,10b65153
GBR,4,3,No Deposit,115,0,Contract,85db78f3
PRT,4,3,No Deposit,261,0,Transient,99950627
RUS,3,3,No Deposit,240,0,Transient,1219ba82
PRT,3,3,No Deposit,240,0,Transient,4ccdeb3a
IRL,4,3,No Deposit,156,0,Transient,4394a12a
PRT,3,3,No Deposit,241,0,Transient,b25cf0cf
PRT,3,3,No Deposit,240,0,Transient,1acffb22
PRT,3,3,No Deposit,240,0,Transient,0e23d762
GBR,4,3,No Deposit,115,0,Contract,3916203c
IRL,4,3,No Deposit,156,0,Transient,7a4c4285
PRT,3,3,No Deposit,240,0,Transient,9cd96b6e
GBR,4,3,No Deposit,142,0,Contract,1e3bbc6a
GBR,4,3,No Deposit,243,0,Transient,b7eade5d
ESP,3,3,No Deposit,240,0,Transient,cc457d97
PRT,4,3,No Deposit,104,0,Transient,fe81fc47
PRT,3,3,No Deposit,240,0,Transient,6c4179ca
PRT,4,3,No Deposit,5,0,Transient,6612bb4b
PRT,3,3,No Deposit,241,0,Transient,a98dba08
PRT,3,3,No Deposit,240,0,Transient,57308638
PRT,3,3,No Deposit,240,0,Transient,aff77357
POL,3,3,No Deposit,240,0,Transient,6744b3df
PRT,1,1,No Deposit,250,0,Transient,3390cd12
PRT,3,3,No Deposit,240,0,Transient,a889f7eb
NOR,3,3,No Deposit,241,0,Transient,8187049d
PRT,3,3,No Deposit,240,0,Transient,9a7a9ccc
PRT,3,3,No Deposit,240,0,Transient,c97cbb14
ESP,4,3,No Deposit,175,0,Transient,eb208256
PRT,3,3,No Deposit,240,0,Transient,365dbdbe
PRT,3,3,No Deposit,240,0,Transient,15f10f91
PRT,1,1,No Deposit,250,0,Transient,d1f1ccf6
PRT,3,3,No Deposit,240,0,Transient,dd8a8ab0
GBR,4,3,No Deposit,241,0,Transient,bb0dd675
PRT,1,1,No Deposit,0,0,Transient,e146c2a5
GBR,3,3,No Deposit,105,0,Transient,bdca8438
PRT,3,3,No Deposit,240,0,Transient,e2dffbf2
ESP,4,3,No Deposit,175,0,Transient,71f039d9
ESP,3,3,No Deposit,240,0,Transient,699d3977
PRT,1,1,No Deposit,250,0,Transient,f4c5e3cb
PRT,3,3,No Deposit,240,0,Transient,d740179a
PRT,4,3,No Deposit,15,0,Transient,5d221c52
PRT,4,3,No Deposit,142,0,Transient,b125887c
PRT,4,3,No Deposit,15,0,Transient,371c664b
PRT,4,3,No Deposit,142,0,Transient,c3d74616
PRT,4,3,No Deposit,142,0,Transient,1212cfa2
PRT,4,3,No Deposit,142,0,Transient,28ddece4
PRT,4,3,No Deposit,196,0,Transient,53ef8d0e
PRT,4,3,No Deposit,196,0,Transient,591a7e4b
PRT,3,3,No Deposit,240,0,Transient,ea23482f
PRT,2,2,No Deposit,0,0,Transient,2deb4000
PRT,3,3,No Deposit,240,0,Transient,3921d008
PRT,3,3,No Deposit,240,0,Transient,735016df
PRT,3,3,No Deposit,240,0,Transient,dd388313
PRT,1,1,No Deposit,250,0,Transient,eca59251
PRT,1,1,No Deposit,250,0,Transient,63ddb28b
IRL,3,3,No Deposit,240,0,Transient,442c1ac8
CHE,4,3,No Deposit,6,0,Transient,187d28f3
PRT,3,3,No Deposit,240,0,Transient,e8567916
IRL,1,1,No Deposit,250,0,Transient,b1d659cd
GBR,3,3,No Deposit,241,0,Transient,b70cfd02
ESP,1,1,No Deposit,0,0,Transient,5b76c421
PRT,3,3,No Deposit,240,0,Transient,0f0815ae
PRT,3,3,No Deposit,240,0,Transient,3373bd91
FRA,3,3,No Deposit,242,0,Transient,16544b03
PRT,3,3,No Deposit,240,0,Transient,d9cab49b
PRT,3,3,No Deposit,240,0,Transient,fd160dce
PRT,3,3,No Deposit,240,0,Transient,8f09700c
PRT,3,3,No Deposit,242,0,Transient,2c6c50be
PRT,3,3,No Deposit,240,0,Transient,f7c3b1f9
PRT,3,3,No Deposit,240,0,Transient,ad9d5620
PRT,1,1,No Deposit,250,0,Transient,dcca8dff
PRT,1,1,No Deposit,146,0,Transient,4239f9f6
ESP,3,3,No Deposit,240,0,Transient-Party,b3ff4abc
PRT,3,3,No Deposit,240,0,Transient,7b0c43b6
PRT,3,3,No Deposit,240,0,Transient,55951371
ESP,3,3,No Deposit,240,0,Transient,a0cabfd2
PRT,3,3,No Deposit,240,0,Transient,871a7381
PRT,1,1,No Deposit,0,0,Transient,b70b44eb
CN,4,3,No Deposit,241,0,Transient,ea2c4bd2
PRT,3,3,No Deposit,240,0,Transient,f1659d24
PRT,3,3,No Deposit,240,0,Transient,8cca5aa2
ROU,4,3,No Deposit,171,0,Transient,d28e36f5
ESP,3,3,No Deposit,240,0,Transient-Party,45a87be3
BRA,3,3,No Deposit,240,0,Transient-Party,f30e1b81
PRT,1,1,No Deposit,0,0,Transient,3aba7b8e
ESP,3,3,No Deposit,240,0,Transient-Party,5c8f70c1
ESP,3,3,No Deposit,240,0,Transient-Party,bf54ef43
ESP,3,3,No Deposit,240,0,Transient-Party,f5dcf532
PRT,3,3,No Deposit,240,0,Transient,8923817
ESP,3,3,No Deposit,240,0,Transient-Party,a6138d1d
PRT,3,3,No Deposit,240,0,Transient,03c1cd9d
ESP,1,1,No Deposit,250,0,Transient,82d34a7d
BRA,3,3,No Deposit,240,0,Transient-Party,1043cdf6
PRT,3,3,No Deposit,240,0,Transient,fb51ba4c
PRT,4,3,No Deposit,6,0,Transient,7c378bd9
RUS,3,3,No Deposit,240,0,Transient,05a4b7cf
PRT,3,3,No Deposit,240,0,Transient,046db715
ESP,4,3,No Deposit,134,0,Transient,bfb401ab
PRT,3,3,No Deposit,240,0,Transient,0ca01708
PRT,3,3,No Deposit,240,0,Transient,1885c827
SVN,3,3,No Deposit,240,0,Transient,153d8a2c
PRT,3,3,No Deposit,240,0,Transient,12648320
ALB,4,3,No Deposit,177,0,Transient,8a546737
GBR,3,3,No Deposit,147,0,Transient-Party,d30d0c4a
GBR,3,3,No Deposit,147,0,Transient-Party,508c1791
PRT,1,1,No Deposit,250,0,Transient,d9d46bd7
PRT,4,3,No Deposit,175,0,Transient,6ae99bc1
PRT,3,3,No Deposit,240,0,Transient,ae2bf203
PRT,3,3,No Deposit,240,0,Transient,ce7ec4d0
PRT,1,3,No Deposit,240,0,Transient,9eac7d3f
ESP,3,3,No Deposit,240,0,Transient,4df35aac
GBR,4,3,No Deposit,95,0,Transient,741d7b27
PRT,4,3,No Deposit,95,0,Transient,757b9e43
PRT,4,3,No Deposit,40,0,Contract,5c78431b
PRT,3,3,No Deposit,241,0,Transient,38bd6adb
PRT,4,3,No Deposit,261,0,Transient,6ef0c634
ESP,4,3,No Deposit,134,0,Transient,20070bc1
ESP,3,3,No Deposit,241,0,Transient,1e9b23a8
ESP,4,3,No Deposit,134,0,Transient,112b0315
PRT,3,3,No Deposit,240,0,Transient,2302974e
PRT,1,1,No Deposit,0,0,Transient,da51b570
PRT,3,3,No Deposit,240,0,Transient,da3b28bb
PRT,3,3,No Deposit,242,0,Transient,b81a6e41
PRT,1,1,No Deposit,0,0,Transient,75935da1
ESP,3,3,No Deposit,240,0,Transient,c5f695e3
PRT,4,3,No Deposit,142,0,Transient,f4a3a7b7
GBR,3,3,No Deposit,240,0,Transient,52832b1e
PRT,4,3,No Deposit,196,0,Transient,4fd3b8c3
ESP,3,3,No Deposit,241,0,Transient,f59e6d3a
ESP,3,3,No Deposit,240,0,Transient,ebaf6c95
PRT,3,3,No Deposit,240,0,Transient,bb355beb
PRT,3,3,No Deposit,241,0,Transient,330133c1
PRT,1,1,No Deposit,0,0,Transient,a613832d
IRL,1,1,No Deposit,250,0,Transient,f2373409
PRT,3,3,No Deposit,240,0,Transient,0acb1aab
PRT,3,3,No Deposit,242,0,Transient,af041ba3
PRT,3,3,No Deposit,240,0,Transient,3b949a96
PRT,3,3,No Deposit,240,0,Transient,b53a52e8
PRT,3,3,No Deposit,240,0,Transient,36740910
PRT,3,3,No Deposit,240,0,Transient,b4257a8e
PRT,3,3,No Deposit,242,0,Transient,8a75bff7
PRT,3,3,No Deposit,240,0,Transient,ea3464ca
PRT,4,3,No Deposit,142,0,Transient,8c788e24
PRT,1,1,No Deposit,250,0,Transient,70d37f19
GBR,3,3,No Deposit,105,0,Transient,29974f4a
GBR,3,3,No Deposit,147,0,Transient,d793c617
PRT,3,3,No Deposit,240,0,Transient,a7261f28
PRT,3,3,No Deposit,240,0,Transient,8a2b0ce5
PRT,3,3,No Deposit,240,0,Transient,51399c19
PRT,3,3,No Deposit,240,0,Transient,4ff05d23
IRL,4,3,No Deposit,8,0,Contract,54f36bc3
PRT,4,3,No Deposit,8,0,Contract,f9af2e54
PRT,3,3,No Deposit,241,0,Transient,d922666f
PRT,3,3,No Deposit,240,0,Transient,33ad9ffd
PRT,1,1,No Deposit,0,0,Transient,039c3fd6
PRT,3,3,No Deposit,240,0,Transient,06d3ab44
PRT,3,3,No Deposit,240,0,Transient,f8389e20
PRT,3,3,No Deposit,240,0,Transient,c2ab8f73
ESP,3,3,No Deposit,240,0,Transient,dd08d7b2
CN,3,3,No Deposit,240,0,Transient-Party,420acd20
PRT,3,3,No Deposit,241,0,Transient,2c56c4d0
PRT,4,3,No Deposit,5,0,Transient,f259ec45
PRT,1,1,No Deposit,250,0,Transient,a82c1fba
PRT,3,3,No Deposit,241,0,Transient,e1efe967
PRT,4,3,No Deposit,5,0,Transient,ae3d772d
ESP,1,1,No Deposit,250,0,Transient,2d7f304a
RUS,3,3,No Deposit,241,0,Transient,47e7addc
PRT,1,1,No Deposit,250,0,Transient,2b6ce304
PRT,4,3,No Deposit,134,0,Transient,16461f16
PRT,4,3,No Deposit,134,0,Transient,42934172
GBR,4,3,No Deposit,142,0,Transient,7dd140d6
PRT,3,3,No Deposit,241,0,Transient,96ad6d55
PRT,3,3,No Deposit,240,0,Transient,2ad7366f
PRT,3,3,No Deposit,240,0,Transient,d19ce1bb
PRT,3,3,No Deposit,240,0,Transient,c5a9ae2a
PRT,3,3,No Deposit,240,0,Transient,bd680ae2
PRT,3,3,No Deposit,240,0,Transient,85b2dd5e
PRT,3,3,No Deposit,240,0,Transient,d0643ba4
PRT,3,3,No Deposit,240,0,Transient,711b5093
ESP,1,1,No Deposit,250,0,Transient,73282ded
PRT,3,3,No Deposit,240,0,Transient,20d300d5
PRT,3,3,No Deposit,240,0,Transient,1b444441
ESP,1,1,No Deposit,0,0,Transient,5d2b07d2
PRT,3,3,No Deposit,240,0,Transient,210a2db8
ESP,4,3,No Deposit,142,0,Transient,32ed71b9
PRT,3,3,No Deposit,240,0,Transient,09b55243
ESP,4,3,No Deposit,196,0,Transient,5c591d0d
PRT,1,1,No Deposit,0,0,Transient,2f5d3aad
ESP,1,1,No Deposit,250,0,Transient,1c3071b7
PRT,4,3,No Deposit,171,0,Transient,f08b6d5e
PRT,4,3,No Deposit,36,0,Transient,0f834e7a
PRT,3,3,No Deposit,240,0,Transient,2cdec2be
PRT,3,3,No Deposit,240,0,Transient,d0ecdc70
PRT,3,3,No Deposit,240,0,Transient,85ca2565
PRT,4,3,No Deposit,196,0,Transient,0304d3b1
PRT,3,3,No Deposit,240,0,Transient,cf64b38a
PRT,3,3,No Deposit,240,0,Transient,13d1292d
PRT,3,3,No Deposit,240,0,Transient,552bcd53
PRT,4,3,No Deposit,5,0,Transient,b2786254
PRT,3,3,No Deposit,240,0,Transient,02f8b02e
PRT,4,3,No Deposit,175,0,Transient,7056abf9
ESP,3,3,No Deposit,240,0,Transient,8fb38601
PRT,3,3,No Deposit,240,0,Transient,c8346c3d
PRT,3,3,No Deposit,240,0,Transient,828a31ac
PRT,3,3,No Deposit,240,0,Transient,baeb3975
PRT,3,3,No Deposit,240,0,Transient,4d9d2b74
PRT,3,3,No Deposit,240,0,Transient,5fe684b3
GBR,4,3,No Deposit,142,0,Transient,1f554290
GBR,3,3,No Deposit,241,0,Transient,cb7f67ef
GBR,3,3,No Deposit,241,0,Transient,0aa2602e
USA,3,3,No Deposit,241,0,Transient,9bfcbe57
PRT,3,3,No Deposit,240,0,Transient,197984b1
PRT,3,3,No Deposit,240,0,Transient,4c59eac1
PRT,3,3,No Deposit,240,0,Transient,974b72b2
ESP,4,3,No Deposit,177,0,Transient,aab4adf1
RUS,4,3,No Deposit,171,0,Transient,069e8269
PRT,1,1,No Deposit,0,0,Transient,d5b71dd0
PRT,3,3,No Deposit,240,0,Transient,fb2cdccf
PRT,3,3,No Deposit,240,0,Transient,8ac64e16
ESP,1,1,No Deposit,250,0,Transient,fcfb349c
NOR,3,3,No Deposit,241,0,Transient,7247a324
PRT,4,3,No Deposit,8,0,Contract,3e6c4ea3
USA,4,3,No Deposit,6,0,Transient,3d34e56d
PRT,4,3,No Deposit,142,0,Contract,d21b0add
PRT,3,3,No Deposit,240,0,Transient,48e6e440
PRT,3,3,No Deposit,240,0,Transient,9a2c81aa
PRT,3,3,No Deposit,240,0,Transient,342a951e
GBR,3,3,No Deposit,240,0,Transient,0c04fb23
PRT,4,3,No Deposit,196,0,Transient,fcfa96dc
PRT,1,1,No Deposit,0,0,Transient,a1b41e35
PRT,1,1,No Deposit,250,0,Transient,c2f3b068
PRT,1,1,No Deposit,0,0,Transient,91f88130
PRT,4,3,No Deposit,196,0,Transient,649b96ee
PRT,1,1,No Deposit,250,0,Transient,1b769291
GBR,3,3,No Deposit,240,0,Transient,f81a1785
PRT,3,3,No Deposit,240,0,Transient,8be44a9f
PRT,3,3,No Deposit,240,0,Transient,87d681f1
GBR,4,3,No Deposit,6,0,Transient,3a2759b3
PRT,3,3,No Deposit,241,0,Transient,78332925
PRT,3,3,No Deposit,147,0,Transient,6ef18a26
GBR,3,3,No Deposit,241,0,Transient,b6f5eb78
PRT,4,3,No Deposit,6,0,Transient,275df85f
PRT,3,3,No Deposit,242,0,Transient,d87a08ac
PRT,3,3,No Deposit,240,0,Transient,65f7c528
ESP,4,3,No Deposit,134,0,Transient,cacca0e6
PRT,2,2,No Deposit,0,0,Transient,187c83c0
PRT,3,3,No Deposit,240,0,Transient,22268231
GBR,3,3,No Deposit,240,0,Transient,432f498a
PRT,1,1,No Deposit,0,0,Transient,ce418281
PRT,3,3,No Deposit,242,0,Transient,97aa051d
PRT,3,3,No Deposit,242,0,Transient,8deed138
PRT,3,3,No Deposit,240,0,Transient,d1f71252
ESP,4,3,No Deposit,196,0,Transient,430b3a85
BRA,3,3,No Deposit,240,0,Transient,7b7845d6
PRT,3,3,No Deposit,242,0,Transient,df14d3af
PRT,3,3,No Deposit,242,0,Transient,364ca270
PRT,3,3,No Deposit,240,0,Transient,6b2d07ae
PRT,3,3,No Deposit,240,0,Transient,77913a6d
PRT,3,3,No Deposit,240,0,Transient,b816d9ec
PRT,1,1,No Deposit,0,0,Transient,733081f3
CHE,4,3,No Deposit,36,0,Transient-Party,a5365466
CHE,4,3,No Deposit,36,0,Transient-Party,5d06a603
PRT,1,1,No Deposit,250,0,Transient,50298d38
PRT,4,3,No Deposit,142,0,Contract,1a2aba81
PRT,3,3,No Deposit,240,0,Transient,7730ad01
PRT,1,1,No Deposit,0,0,Transient,a8a8e5ab
PRT,3,3,No Deposit,240,0,Transient,db2f4e9e
PRT,3,3,No Deposit,240,0,Transient,e44b54f5
PRT,3,3,No Deposit,240,0,Transient,e0137c99
PRT,1,1,No Deposit,0,0,Transient-Party,d7be140a
PRT,3,3,No Deposit,240,0,Transient,4f5ece1b
PRT,3,3,No Deposit,240,0,Transient-Party,c4829981
PRT,3,3,No Deposit,240,0,Transient,c9be56fe
PRT,3,3,No Deposit,240,0,Transient,b0b244ef
PRT,3,3,No Deposit,240,0,Transient-Party,351fa749
PRT,3,3,No Deposit,240,0,Transient,82446494
PRT,3,3,No Deposit,240,0,Transient,dcbf4066
PRT,3,3,No Deposit,240,0,Transient,fbe530c7
PRT,3,3,No Deposit,240,0,Transient,31dd3ab1
PRT,3,3,No Deposit,240,0,Transient,ce5d6191
PRT,1,1,No Deposit,0,0,Transient,54bcf091
PRT,3,3,No Deposit,240,0,Transient,84d9c822
PRT,3,3,No Deposit,240,0,Transient,a4b6d169
PRT,3,3,No Deposit,240,0,Transient,8bac69ac
PRT,3,3,No Deposit,241,0,Transient,38bd1c9c
IRL,1,1,No Deposit,2,0,Transient,e91fb72a
PRT,3,3,No Deposit,240,0,Transient,34603a4c
PRT,3,3,No Deposit,240,0,Transient,6d800a38
NLD,3,3,No Deposit,105,0,Transient,bab7c564
BEL,3,3,No Deposit,240,0,Transient,7b4fd622
IRL,4,3,No Deposit,40,0,Contract,0a313c26
PRT,4,3,No Deposit,67,0,Transient,5f35b276
PRT,4,3,No Deposit,175,0,Transient-Party,bff3cae7
PRT,4,3,No Deposit,175,0,Transient-Party,eeca772e
PRT,1,1,No Deposit,0,0,Transient,bec8f678
PRT,1,1,No Deposit,0,0,Transient-Party,e3e94294
PRT,3,3,No Deposit,240,0,Transient,8056a2bc
PRT,1,1,No Deposit,0,0,Transient-Party,5debda25
PRT,1,1,No Deposit,0,0,Transient-Party,87e05379
PRT,3,3,No Deposit,240,0,Transient,0255a8f2
PRT,3,3,No Deposit,0,0,Transient,e9347e66
PRT,3,3,No Deposit,240,0,Transient,181fd5a3
PRT,1,1,No Deposit,250,0,Transient,156b5bb2
ESP,3,3,No Deposit,240,0,Transient,2dee0e34
PRT,3,3,No Deposit,240,0,Transient,481b4969
PRT,1,1,No Deposit,250,0,Transient,42b086de
PRT,3,3,No Deposit,240,0,Transient,79038bf5
PRT,3,3,No Deposit,241,0,Transient,b082c3a1
PRT,3,3,No Deposit,240,0,Transient,f753d7ab
PRT,3,3,No Deposit,240,0,Transient,35461af7
PRT,3,3,No Deposit,241,0,Transient,e4b45e9e
PRT,1,1,No Deposit,0,0,Transient,497a5de6
PRT,4,3,No Deposit,149,0,Transient,bbec3eaf
PRT,3,3,No Deposit,240,0,Transient,75260e4a
PRT,3,3,No Deposit,240,0,Transient,afffe67e
PRT,3,3,No Deposit,242,0,Transient,f52b8e72
PRT,3,3,No Deposit,240,0,Transient,b2e9aaba
PRT,3,3,No Deposit,241,0,Transient,4829a9c6
PRT,4,3,No Deposit,104,0,Transient,7f8ac6f6
PRT,3,3,No Deposit,240,0,Transient,7d3d7890
PRT,3,3,No Deposit,240,0,Transient,038cdddc
PRT,3,3,No Deposit,240,0,Transient,539d5c69
PRT,3,3,No Deposit,240,0,Transient,2e6bfda8
PRT,4,3,No Deposit,5,0,Transient,70ff7a88
PRT,1,1,No Deposit,0,0,Transient,53fd48a1
PRT,1,1,No Deposit,0,0,Transient,f08a27ec
PRT,1,1,No Deposit,0,0,Transient,c3599c2a
ESP,1,1,No Deposit,250,0,Transient,acb2069b
IRL,4,3,No Deposit,171,0,Transient,776c13bb
PRT,4,3,No Deposit,175,0,Transient,4c3393f1
PRT,4,3,No Deposit,40,0,Contract,69ff236b
PRT,1,1,No Deposit,250,0,Transient,59802fe0
PRT,3,3,No Deposit,241,0,Transient,a14891a3
PRT,3,3,No Deposit,240,0,Transient,82ced824
PRT,4,3,No Deposit,8,0,Contract,c77067bb
PRT,3,3,No Deposit,240,0,Transient,c356795e
PRT,4,3,No Deposit,142,0,Contract,e0e20d14
IRL,3,3,No Deposit,240,0,Transient,18e0da3e
PRT,4,3,No Deposit,177,0,Transient,5792c6c1
GBR,4,3,No Deposit,40,0,Contract,9dc2f330
PRT,3,3,No Deposit,240,0,Transient,db8dad31
PRT,3,3,No Deposit,240,0,Transient,1fe905f0
PRT,3,3,No Deposit,240,0,Transient,8.85E+42
PRT,3,3,No Deposit,240,0,Transient,801ed08b
PRT,1,1,No Deposit,250,0,Transient,e9863f51
PRT,1,1,No Deposit,250,0,Transient,45b17934
PRT,3,3,No Deposit,240,0,Transient,77875715
PRT,1,1,No Deposit,0,0,Transient-Party,28926874
PRT,1,1,No Deposit,0,0,Transient-Party,cdb6af7e
PRT,3,3,No Deposit,240,0,Transient,b8ab9391
ESP,3,3,No Deposit,240,0,Transient,3c18c6a9
PRT,3,3,No Deposit,240,0,Transient,605e0f33
ESP,4,3,No Deposit,6,0,Transient-Party,083f8b31
ESP,3,3,No Deposit,240,0,Transient,9266c65c
PRT,4,3,No Deposit,6,0,Transient-Party,a7f0c55c
RUS,1,1,No Deposit,250,0,Transient,f7b77527
PRT,3,3,No Deposit,240,0,Transient,6d65adbf
PRT,4,3,No Deposit,261,0,Transient,8d6599e5
PRT,1,1,No Deposit,0,0,Transient,6d549ccb
ESP,3,3,No Deposit,240,0,Transient,2246822f
PRT,1,1,No Deposit,0,0,Transient,3f08c23c
PRT,3,3,No Deposit,240,0,Transient,4200fbf1
PRT,3,3,No Deposit,240,0,Transient,e6cf48ea
ESP,3,3,No Deposit,240,0,Transient,ab36897e
PRT,3,3,No Deposit,240,0,Transient,427c32c5
PRT,3,3,No Deposit,240,0,Transient,4f5804ab
PRT,3,3,No Deposit,240,0,Transient,a790c2a9
PRT,3,3,No Deposit,240,0,Transient,69d15ebf
PRT,3,3,No Deposit,240,0,Transient,b8dec3bf
PRT,3,3,No Deposit,240,0,Transient,79b0d3d1
PRT,1,1,No Deposit,146,0,Transient,9910ac3d
FRA,3,3,No Deposit,240,0,Transient,ad71e78d
PRT,3,3,No Deposit,240,0,Transient,8ad192c0
PRT,1,1,No Deposit,0,0,Transient-Party,0ead4c0d
ESP,3,3,No Deposit,240,0,Transient,dc8b64ad
PRT,1,1,No Deposit,250,0,Transient,f3e1ada0
GBR,4,3,No Deposit,142,0,Transient,7c0100f8
PRT,3,3,No Deposit,240,0,Transient,5084dc3d
PRT,3,3,No Deposit,242,0,Transient,b060de2b
ROU,3,3,No Deposit,240,0,Transient,57852f93
RUS,3,3,No Deposit,240,0,Transient,3b01fc3f
ESP,3,3,No Deposit,240,0,Transient,237a54eb
IRL,1,1,No Deposit,250,0,Transient,d6cb0d01
PRT,3,3,No Deposit,240,0,Transient,0234b390
PRT,2,2,No Deposit,0,0,Transient,499eab10
PRT,3,3,No Deposit,240,0,Transient,bfcba165
IND,3,3,No Deposit,240,0,Transient,2947ecf2
PRT,3,3,No Deposit,240,0,Transient,a0de2bf2
PRT,3,3,No Deposit,240,0,Transient,deb81ef3
GBR,3,3,No Deposit,240,0,Transient,6af93b56
PRT,3,3,No Deposit,240,0,Transient,b06559d4
PRT,1,1,No Deposit,250,0,Transient,cba78eed
PRT,3,3,No Deposit,240,0,Transient,dbc8ffb9
PRT,3,3,No Deposit,240,0,Transient,b1f09db3
PRT,3,3,No Deposit,240,0,Transient,50bf5254
PRT,3,3,No Deposit,240,0,Transient,a364f6d6
ESP,4,3,No Deposit,175,0,Transient-Party,2a985c5f
IRL,3,3,No Deposit,240,0,Transient,c79ea4c7
PRT,3,3,No Deposit,240,0,Transient,6709c9f7
PRT,3,3,No Deposit,105,0,Transient,5697241e
PRT,4,3,No Deposit,5,0,Transient,34fc09d7
PRT,4,3,No Deposit,105,0,Transient-Party,272c441c
PRT,4,3,No Deposit,105,0,Transient-Party,c350a408
PRT,3,3,No Deposit,240,0,Transient,9fe91b62
NLD,3,3,No Deposit,240,0,Transient,09fad2cf
CHN,3,3,No Deposit,240,0,Transient,c2aa67ca
PRT,3,3,No Deposit,240,0,Transient,717adcb6
PRT,3,3,No Deposit,240,0,Transient,9fa16114
CHE,3,3,No Deposit,240,0,Transient,d548ee46
ESP,3,3,No Deposit,240,0,Transient,05c1eb60
PRT,1,1,No Deposit,250,0,Transient,f91fd64f
PRT,3,3,No Deposit,240,0,Transient,ef4588f4
USA,3,3,No Deposit,241,0,Transient,dd0c68d8
ESP,3,3,No Deposit,240,0,Transient,5a0c5455
FRA,3,3,No Deposit,240,0,Transient,2cd8dc45
PRT,3,3,No Deposit,240,0,Transient,ac82ffb7
PRT,3,3,No Deposit,240,0,Transient,c56e546f
PRT,3,3,No Deposit,240,0,Transient,c08c12bc
PRT,3,3,No Deposit,240,0,Transient,6eeee2df
